# snapshot: grenderRouter, сэмплер замера RQ-03, 2026-08-05T22:37:31Z
# command: scripts/probe-rq03.sh --collect

# t	phase	sta_if	assoc_ssid	ap_up	ap_clients	ap_macs	ap_conn_time	net_up	net_ipv4	net_gw	net_uptime
328.35	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.40	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.48	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.54	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.60	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.65	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.70	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.77	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.82	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.87	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.93	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	140	false	-	-	-
328.98	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.03	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.09	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.14	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.19	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.24	apply:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.48	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.69	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.79	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.84	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.89	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.94	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	141	false	-	-	-
329.99	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.04	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.09	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.14	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.19	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.24	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.29	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.34	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.39	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.44	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.49	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.55	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.60	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.65	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.70	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.75	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.80	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.86	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.90	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
330.96	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	142	false	-	-	-
331.01	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.06	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.11	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.16	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.21	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.26	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.31	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.36	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.41	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.46	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.51	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.56	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.61	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.66	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.71	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.76	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.81	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.87	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.92	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
331.97	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	143	false	-	-	-
332.02	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	false	-	-	-
332.07	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	false	-	-	-
332.12	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	false	-	-	-
332.17	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	false	-	-	-
332.22	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.28	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.34	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.40	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.45	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.51	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.56	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.62	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.67	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.74	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.79	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.84	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.90	apply:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
332.96	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	144	true	192.168.0.234	192.168.0.1	0
333.01	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.06	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.11	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.16	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.21	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.27	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.33	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.39	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.45	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.51	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.56	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.64	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.69	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.74	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.80	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.85	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.90	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
333.95	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	145	true	192.168.0.234	192.168.0.1	1
334.00	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.05	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.10	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.15	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.21	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.26	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.31	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.36	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.41	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.46	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.51	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.56	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.61	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.66	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.72	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.77	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.82	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.87	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.92	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	2
334.97	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	146	true	192.168.0.234	192.168.0.1	3
335.02	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.07	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.12	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.18	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.23	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.28	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.33	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.38	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.43	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.48	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.53	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.59	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.64	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.69	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.74	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.79	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.84	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.90	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
335.95	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	147	true	192.168.0.234	192.168.0.1	3
336.00	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.06	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.11	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.17	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.22	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.28	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.34	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.39	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.45	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.55	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.60	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.66	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.71	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.77	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.82	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.88	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.93	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	148	true	192.168.0.234	192.168.0.1	4
336.98	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.03	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.09	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.14	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.19	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.24	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.29	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.35	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.40	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.45	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.51	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.56	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.61	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.67	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.72	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.77	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.82	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.87	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
337.93	settle:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	149	true	192.168.0.234	192.168.0.1	5
338.01	revert:wifi_reconf_radio:yes	phy0.0-sta0	John24	true	1	6C:40:08:98:AA:18	150	true	192.168.0.234	192.168.0.1	6
338.07	revert:wifi_reconf_radio:yes	phy0.0-sta0	-	true	1	6C:40:08:98:AA:18	150	false	-	-	-
